,k,QQ,x_b,t,phi_x,F,std_F,ReH,std_ReH,ReE,std_ReE,ReHt,std_ReHt,dvcs,std_dvcs
23,2.5,1.0,0.24,-0.92,150.0,0.06804961711168285,0.0048167841922039075,-0.5327753722667694,0.04159746434055453,-0.2826653867959976,0.004694337060567632,-0.2516787201166153,0.045862662189584236,0.05463944189250465,0.00512559678542127
24,2.5,1.0,0.24,-0.92,165.0,0.0672821775078773,0.004821430882252243,-0.5327753722667694,0.04159746434055453,-0.2826653867959976,0.004694337060567632,-0.2516787201166153,0.045862662189584236,0.05463944189250465,0.00512559678542127
25,2.5,1.0,0.24,-0.92,180.0,0.0670366510748863,0.004823085146056277,-0.5327753722667694,0.04159746434055453,-0.2826653867959976,0.004694337060567632,-0.2516787201166153,0.045862662189584236,0.05463944189250465,0.00512559678542127
26,2.5,1.0,0.24,-0.84,0.0,0.17393941432237625,0.0055820023737677,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
27,2.5,1.0,0.24,-0.84,15.0,0.1667068526148796,0.005514609562998761,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
28,2.5,1.0,0.24,-0.84,30.0,0.14899892359971995,0.00535765469914421,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
29,2.5,1.0,0.24,-0.84,45.0,0.12854288518428794,0.005194578005543424,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
30,2.5,1.0,0.24,-0.84,60.0,0.11067974939942354,0.005075096958371133,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
31,2.5,1.0,0.24,-0.84,75.0,0.0970910675823688,0.005005976126813227,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
32,2.5,1.0,0.24,-0.84,90.0,0.08742616325616835,0.004974392332210416,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
33,2.5,1.0,0.24,-0.84,105.0,0.08076324686408035,0.004965409785121501,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
34,2.5,1.0,0.24,-0.84,120.0,0.07624870538711545,0.0049678701074033545,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
35,2.5,1.0,0.24,-0.84,135.0,0.07325461879372594,0.00497467155508177,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
36,2.5,1.0,0.24,-0.84,150.0,0.07136391475796695,0.0049816890053589035,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
37,2.5,1.0,0.24,-0.84,165.0,0.0703203901648521,0.00498663599170287,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
38,2.5,1.0,0.24,-0.84,180.0,0.06998689100146285,0.004988400890984204,-0.5208682864904404,0.039124266196511014,-0.27739113569259644,0.003090754841849392,-0.2464822679758072,0.043501258561215866,0.053667107596993405,0.005320078149518771
39,2.5,1.0,0.24,-0.76,0.0,0.2271102592349052,0.005825758672130475,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
40,2.5,1.0,0.24,-0.76,15.0,0.21606399863958353,0.00574766056183971,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
41,2.5,1.0,0.24,-0.76,30.0,0.18930514156818384,0.0055671561463796985,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
42,2.5,1.0,0.24,-0.76,45.0,0.15888948738574976,0.005381625719234801,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
43,2.5,1.0,0.24,-0.76,60.0,0.13275554031133652,0.00524685063440909,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
44,2.5,1.0,0.24,-0.76,75.0,0.11314099282026291,0.005169110772330736,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
45,2.5,1.0,0.24,-0.76,90.0,0.0993341356515884,0.0051333597080813215,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
46,2.5,1.0,0.24,-0.76,105.0,0.08989007025957099,0.005122770312392969,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
47,2.5,1.0,0.24,-0.76,120.0,0.0835289135575294,0.005124919801667064,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
48,2.5,1.0,0.24,-0.76,135.0,0.0793288461863994,0.005131984667148653,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
49,2.5,1.0,0.24,-0.76,150.0,0.07668505981564515,0.005139413049198718,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
50,2.5,1.0,0.24,-0.76,165.0,0.07522893697023389,0.005144676136906506,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
51,2.5,1.0,0.24,-0.76,180.0,0.0747640542685985,0.005146556940021373,-0.5089221298694611,0.03664681122076789,-0.2720990777015686,0.0014847491793417357,-0.24126999080181116,0.041133912227207484,0.05269202217459675,0.005513181838505493
