set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
24,7.383,3.18,0.365,-0.47088,202.5,0.00789,0.00074,0.007528526,0.00033172438,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,217.5,0.00803,0.00072,0.0077836276,0.00032715555,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,232.5,0.00696,0.00071,0.008195309,0.00031522595,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,247.5,0.0083,0.00075,0.008804107,0.00028921722,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,262.5,0.0089,0.00085,0.009675048,0.00024404566,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,277.5,0.01166,0.00101,0.010909727,0.00021662252,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,292.5,0.01447,0.00118,0.012661713,0.00037927262,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,307.5,0.0186,0.00153,0.015139118,0.0008291591,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,322.5,0.02048,0.002,0.018516697,0.0015924171,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,337.5,0.02193,0.00356,0.022531524,0.002608873,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
24,7.383,3.18,0.365,-0.47088,352.5,0.0175,0.00616,0.025679966,0.0034531567,-1.8094172,0.54702556,-5.613844,1.8528864,-1.7627826,0.61466974,0.0022060561,0.00046274828
25,7.383,3.18,0.364,-0.58578,7.5,0.02843,0.03406,0.022540601,0.012750717,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,22.5,0.0197,0.00974,0.01860932,0.008463533,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,37.5,0.01216,0.00254,0.014448973,0.004225494,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,52.5,0.00941,0.00124,0.0114883445,0.0016053594,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,67.5,0.00874,0.00091,0.009544181,0.0003672347,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
25,7.383,3.18,0.364,-0.58578,82.5,0.0073,0.00078,0.008255818,0.00060109,-2.5879822,1.758624,-3.2571747,3.587373,-1.012761,2.1928904,0.0025308398,0.0012287804
