k,QQ,xB,t,phi,ReH,ReE,ReHt,ReEt,ImH,ImE,ImHt,ImEt,F_true,F_true_py,F_true_fix_dvcs
8.847,5.33,0.482,-0.38537,232.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00299247,0.0029924666,0.0029924652
8.847,5.33,0.482,-0.38537,247.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00312169,0.003121689,0.003121687
8.847,5.33,0.482,-0.38537,262.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00328043,0.0032804334,0.003280432
8.847,5.33,0.482,-0.38537,277.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00346356,0.0034635616,0.0034635602
8.847,5.33,0.482,-0.38537,292.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00366169,0.0036616898,0.0036616884
8.847,5.33,0.482,-0.38537,307.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00386014,0.0038601416,0.0038601402
8.847,5.33,0.482,-0.38537,322.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00403913,0.0040391325,0.0040391306
8.847,5.33,0.482,-0.38537,337.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00417615,0.0041761533,0.0041761515
8.847,5.33,0.482,-0.38537,352.5,-2.03439,1.72745,0.829689,42.4597,1.89559,0,1.03113,0,0.00425081,0.0042508137,0.004250812
8.847,5.34,0.483,-0.44561,7.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00408974,0.004089733,0.0040897327
8.847,5.34,0.483,-0.44561,22.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00395365,0.0039536506,0.00395365
8.847,5.34,0.483,-0.44561,37.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00371587,0.0037158718,0.0037158714
8.847,5.34,0.483,-0.44561,52.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00342678,0.003426779,0.0034267786
8.847,5.34,0.483,-0.44561,67.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00313198,0.0031319777,0.0031319773
8.847,5.34,0.483,-0.44561,82.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00286182,0.0028618253,0.0028618253
8.847,5.34,0.483,-0.44561,97.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00263144,0.0026314426,0.0026314424
8.847,5.34,0.483,-0.44561,112.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.0024454,0.0024454044,0.002445404
8.847,5.34,0.483,-0.44561,127.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00230263,0.002302634,0.002302634
8.847,5.34,0.483,-0.44561,142.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00219986,0.0021998566,0.002199856
8.847,5.34,0.483,-0.44561,157.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00213359,0.0021335932,0.002133593
8.847,5.34,0.483,-0.44561,172.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00210117,0.0021011704,0.00210117
8.847,5.34,0.483,-0.44561,187.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00210117,0.0021011704,0.00210117
8.847,5.34,0.483,-0.44561,202.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00213359,0.0021335932,0.002133593
8.847,5.34,0.483,-0.44561,217.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00219986,0.0021998566,0.0021998563
8.847,5.34,0.483,-0.44561,232.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00230263,0.002302634,0.002302634
8.847,5.34,0.483,-0.44561,247.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.0024454,0.0024454042,0.002445404
8.847,5.34,0.483,-0.44561,262.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00263144,0.0026314426,0.0026314424
8.847,5.34,0.483,-0.44561,277.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00286182,0.0028618257,0.0028618253
8.847,5.34,0.483,-0.44561,292.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00313198,0.0031319777,0.0031319773
8.847,5.34,0.483,-0.44561,307.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00342678,0.003426779,0.0034267786
8.847,5.34,0.483,-0.44561,322.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00371587,0.0037158718,0.0037158718
8.847,5.34,0.483,-0.44561,337.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00395365,0.0039536506,0.00395365
8.847,5.34,0.483,-0.44561,352.5,-1.98356,1.61938,0.732369,36.5912,1.75631,0,0.989898,0,0.00408974,0.004089733,0.0040897327
8.847,5.36,0.485,-0.50851,7.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00370369,0.003703692,0.0037036904
8.847,5.36,0.485,-0.50851,22.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00353305,0.003533057,0.0035330553
8.847,5.36,0.485,-0.50851,37.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00324722,0.0032472224,0.0032472208
8.847,5.36,0.485,-0.50851,52.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.0029195,0.0029194981,0.0029194965
8.847,5.36,0.485,-0.50851,67.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00260604,0.0026060424,0.0026060408
8.847,5.36,0.485,-0.50851,82.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00233589,0.0023358879,0.0023358862
8.847,5.36,0.485,-0.50851,97.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00211763,0.002117631,0.0021176294
8.847,5.36,0.485,-0.50851,112.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00194914,0.0019491431,0.0019491415
8.847,5.36,0.485,-0.50851,127.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00182438,0.0018243785,0.0018243769
8.847,5.36,0.485,-0.50851,142.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00173694,0.0017369431,0.0017369415
8.847,5.36,0.485,-0.50851,157.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00168161,0.0016816105,0.0016816088
8.847,5.36,0.485,-0.50851,172.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00165483,0.0016548305,0.0016548289
8.847,5.36,0.485,-0.50851,187.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00165483,0.0016548305,0.0016548289
8.847,5.36,0.485,-0.50851,202.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00168161,0.0016816105,0.0016816088
8.847,5.36,0.485,-0.50851,217.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00173694,0.0017369424,0.0017369408
8.847,5.36,0.485,-0.50851,232.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00182438,0.0018243785,0.0018243769
8.847,5.36,0.485,-0.50851,247.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00194914,0.0019491429,0.0019491413
8.847,5.36,0.485,-0.50851,262.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00211763,0.002117631,0.0021176294
8.847,5.36,0.485,-0.50851,277.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00233589,0.0023358865,0.0023358848
8.847,5.36,0.485,-0.50851,292.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00260604,0.0026060424,0.0026060408
8.847,5.36,0.485,-0.50851,307.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.0029195,0.0029194981,0.0029194965
8.847,5.36,0.485,-0.50851,322.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00324722,0.0032472224,0.0032472208
8.847,5.36,0.485,-0.50851,337.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00353305,0.003533057,0.0035330553
8.847,5.36,0.485,-0.50851,352.5,-1.92532,1.51702,0.643492,31.814,1.62313,0,0.947557,0,0.00370369,0.0037036922,0.0037036906
8.847,5.37,0.486,-0.56958,7.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00336594,0.003365943,0.0033659418
8.847,5.37,0.486,-0.56958,22.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00316995,0.0031699534,0.0031699522
8.847,5.37,0.486,-0.56958,37.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00285479,0.0028547908,0.0028547896
8.847,5.37,0.486,-0.56958,52.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00251254,0.0025125458,0.0025125444
8.847,5.37,0.486,-0.56958,67.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00220308,0.0022030869,0.0022030857
8.847,5.37,0.486,-0.56958,82.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00194961,0.001949612,0.0019496109
8.847,5.37,0.486,-0.56958,97.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00175339,0.0017533929,0.0017533917
8.847,5.37,0.486,-0.56958,112.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00160699,0.0016069952,0.0016069941
8.847,5.37,0.486,-0.56958,127.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00150139,0.0015013884,0.0015013872
8.847,5.37,0.486,-0.56958,142.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00142878,0.0014287848,0.0014287836
8.847,5.37,0.486,-0.56958,157.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00138343,0.0013834347,0.0013834334
8.847,5.37,0.486,-0.56958,172.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00136165,0.001361652,0.0013616508
8.847,5.37,0.486,-0.56958,187.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00136165,0.001361652,0.0013616508
8.847,5.37,0.486,-0.56958,202.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00138343,0.0013834347,0.0013834335
8.847,5.37,0.486,-0.56958,217.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00142878,0.0014287849,0.0014287836
8.847,5.37,0.486,-0.56958,232.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00150139,0.0015013884,0.0015013871
8.847,5.37,0.486,-0.56958,247.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00160699,0.0016069952,0.0016069941
8.847,5.37,0.486,-0.56958,262.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00175339,0.0017533922,0.0017533908
8.847,5.37,0.486,-0.56958,277.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00194961,0.001949612,0.0019496109
8.847,5.37,0.486,-0.56958,292.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00220308,0.0022030869,0.0022030857
8.847,5.37,0.486,-0.56958,307.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00251254,0.0025125458,0.0025125444
8.847,5.37,0.486,-0.56958,322.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00285479,0.0028547908,0.0028547896
8.847,5.37,0.486,-0.56958,337.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00316995,0.0031699517,0.0031699506
8.847,5.37,0.486,-0.56958,352.5,-1.87032,1.42664,0.566961,28.2297,1.50772,0,0.909682,0,0.00336594,0.003365943,0.0033659418
8.847,5.38,0.486,-0.65465,7.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00299656,0.0029965653,0.002996565
8.847,5.38,0.486,-0.65465,22.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.0027682,0.002768204,0.0027682038
8.847,5.38,0.486,-0.65465,37.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.0024225,0.002422503,0.0024225027
8.847,5.38,0.486,-0.65465,52.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00207456,0.002074561,0.0020745608
8.847,5.38,0.486,-0.65465,67.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00178235,0.0017823477,0.0017823474
8.847,5.38,0.486,-0.65465,82.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00155762,0.0015576181,0.0015576179
8.847,5.38,0.486,-0.65465,97.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00139217,0.0013921692,0.0013921689
8.847,5.38,0.486,-0.65465,112.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00127339,0.0012733868,0.0012733865
8.847,5.38,0.486,-0.65465,127.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00119011,0.0011901131,0.0011901129
8.847,5.38,0.486,-0.65465,142.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00113402,0.0011340209,0.0011340206
8.847,5.38,0.486,-0.65465,157.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00109946,0.0010994594,0.0010994591
8.847,5.38,0.486,-0.65465,172.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00108299,0.0010829878,0.0010829875
8.847,5.38,0.486,-0.65465,187.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00108299,0.0010829878,0.0010829875
8.847,5.38,0.486,-0.65465,202.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00109946,0.0010994594,0.0010994591
8.847,5.38,0.486,-0.65465,217.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00113402,0.001134021,0.0011340207
8.847,5.38,0.486,-0.65465,232.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00119011,0.0011901131,0.0011901129
8.847,5.38,0.486,-0.65465,247.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00127339,0.0012733864,0.0012733862
8.847,5.38,0.486,-0.65465,262.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00139217,0.0013921687,0.0013921685
8.847,5.38,0.486,-0.65465,277.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00155762,0.0015576177,0.0015576174
8.847,5.38,0.486,-0.65465,292.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00178235,0.0017823477,0.0017823474
8.847,5.38,0.486,-0.65465,307.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.00207456,0.002074561,0.0020745608
8.847,5.38,0.486,-0.65465,322.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.0024225,0.002422503,0.0024225027
8.847,5.38,0.486,-0.65465,337.5,-1.79697,1.31362,0.4734,24.4166,1.36527,0,0.861117,0,0.0027682,0.002768204,0.0027682038
10.992,7.04,0.494,-0.43254,7.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00209271,0.0020927084,0.0020927093
10.992,7.04,0.494,-0.43254,22.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00205394,0.0020539414,0.0020539423
10.992,7.04,0.494,-0.43254,37.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00198302,0.0019830246,0.0019830256
10.992,7.04,0.494,-0.43254,52.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00189082,0.0018908209,0.0018908218
10.992,7.04,0.494,-0.43254,67.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00178917,0.0017891694,0.0017891703
10.992,7.04,0.494,-0.43254,82.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00168828,0.0016882836,0.0016882846
10.992,7.04,0.494,-0.43254,97.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00159556,0.0015955638,0.0015955647
10.992,7.04,0.494,-0.43254,112.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.0015156,0.001515596,0.0015155969
10.992,7.04,0.494,-0.43254,127.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00145078,0.0014507765,0.0014507773
10.992,7.04,0.494,-0.43254,142.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00140208,0.0014020817,0.0014020826
10.992,7.04,0.494,-0.43254,157.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00136972,0.001369718,0.0013697189
10.992,7.04,0.494,-0.43254,172.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00135359,0.0013535927,0.0013535935
10.992,7.04,0.494,-0.43254,187.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00135359,0.0013535927,0.0013535935
10.992,7.04,0.494,-0.43254,202.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00136972,0.001369718,0.0013697189
10.992,7.04,0.494,-0.43254,217.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00140208,0.0014020812,0.0014020822
10.992,7.04,0.494,-0.43254,232.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00145078,0.0014507765,0.0014507773
10.992,7.04,0.494,-0.43254,247.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.0015156,0.0015155951,0.0015155959
10.992,7.04,0.494,-0.43254,262.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00159556,0.0015955638,0.0015955647
10.992,7.04,0.494,-0.43254,277.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00168828,0.0016882836,0.0016882846
10.992,7.04,0.494,-0.43254,292.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00178917,0.0017891694,0.0017891703
10.992,7.04,0.494,-0.43254,307.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00189082,0.0018908209,0.0018908218
10.992,7.04,0.494,-0.43254,322.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00198302,0.0019830246,0.0019830256
10.992,7.04,0.494,-0.43254,337.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00205394,0.0020539414,0.0020539423
10.992,7.04,0.494,-0.43254,352.5,-1.96287,1.64195,0.756567,36.6018,1.7604,0,0.981532,0,0.00209271,0.0020927084,0.0020927093
10.992,7.09,0.498,-0.52556,7.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00178531,0.0017853077,0.0017853085
10.992,7.09,0.498,-0.52556,22.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00172303,0.0017230336,0.0017230344
10.992,7.09,0.498,-0.52556,37.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00161496,0.0016149576,0.0016149584
10.992,7.09,0.498,-0.52556,52.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.0014848,0.0014848015,0.0014848023
10.992,7.09,0.498,-0.52556,67.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00135345,0.0013534485,0.0013534493
10.992,7.09,0.498,-0.52556,82.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00123427,0.001234271,0.0012342718
10.992,7.09,0.498,-0.52556,97.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00113352,0.0011335178,0.0011335186
10.992,7.09,0.498,-0.52556,112.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00105274,0.0010527349,0.0010527357
10.992,7.09,0.498,-0.52556,127.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.000991085,0.0009910839,0.0009910848
10.992,7.09,0.498,-0.52556,142.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.000946884,0.0009468831,0.0009468839
10.992,7.09,0.498,-0.52556,157.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.000918465,0.00091846456,0.00091846543
10.992,7.09,0.498,-0.52556,172.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.000904582,0.00090458157,0.00090458244
10.992,7.09,0.498,-0.52556,187.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.000904582,0.00090458157,0.00090458244
10.992,7.09,0.498,-0.52556,202.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.000918465,0.00091846456,0.00091846543
10.992,7.09,0.498,-0.52556,217.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.000946884,0.0009468831,0.0009468839
10.992,7.09,0.498,-0.52556,232.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.000991085,0.0009910839,0.0009910847
10.992,7.09,0.498,-0.52556,247.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00105274,0.0010527349,0.0010527358
10.992,7.09,0.498,-0.52556,262.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00113352,0.0011335177,0.0011335185
10.992,7.09,0.498,-0.52556,277.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00123427,0.0012342709,0.0012342718
10.992,7.09,0.498,-0.52556,292.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00135345,0.0013534485,0.0013534493
10.992,7.09,0.498,-0.52556,307.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.0014848,0.0014848015,0.0014848023
10.992,7.09,0.498,-0.52556,322.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00161496,0.0016149576,0.0016149584
10.992,7.09,0.498,-0.52556,337.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00172303,0.0017230337,0.0017230345
10.992,7.09,0.498,-0.52556,352.5,-1.87522,1.49094,0.628314,29.6955,1.56945,0,0.920464,0,0.00178531,0.0017853066,0.0017853074
10.992,7.12,0.499,-0.61292,7.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.0015398,0.0015398017,0.0015398011
10.992,7.12,0.499,-0.61292,22.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00146453,0.001464525,0.0014645244
10.992,7.12,0.499,-0.61292,37.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00133988,0.001339879,0.0013398784
10.992,7.12,0.499,-0.61292,52.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00119915,0.0011991502,0.0011991498
10.992,7.12,0.499,-0.61292,67.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00106666,0.0010666599,0.0010666593
10.992,7.12,0.499,-0.61292,82.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000954067,0.0009540668,0.0009540663
10.992,7.12,0.499,-0.61292,97.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000864141,0.00086414104,0.00086414046
10.992,7.12,0.499,-0.61292,112.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00079533,0.00079533015,0.0007953296
10.992,7.12,0.499,-0.61292,127.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000744704,0.0007447047,0.00074470416
10.992,7.12,0.499,-0.61292,142.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000709386,0.00070938695,0.0007093864
10.992,7.12,0.499,-0.61292,157.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000687102,0.000687103,0.0006871025
10.992,7.12,0.499,-0.61292,172.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000676335,0.000676336,0.0006763354
10.992,7.12,0.499,-0.61292,187.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000676335,0.000676336,0.0006763354
10.992,7.12,0.499,-0.61292,202.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000687102,0.000687103,0.0006871025
10.992,7.12,0.499,-0.61292,217.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000709386,0.00070938695,0.0007093864
10.992,7.12,0.499,-0.61292,232.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000744704,0.0007447047,0.00074470416
10.992,7.12,0.499,-0.61292,247.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00079533,0.00079532986,0.00079532934
10.992,7.12,0.499,-0.61292,262.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000864141,0.0008641411,0.0008641406
10.992,7.12,0.499,-0.61292,277.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.000954067,0.00095406646,0.00095406594
10.992,7.12,0.499,-0.61292,292.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00106666,0.0010666599,0.0010666593
10.992,7.12,0.499,-0.61292,307.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00119915,0.0011991502,0.0011991498
10.992,7.12,0.499,-0.61292,322.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00133988,0.001339879,0.0013398784
10.992,7.12,0.499,-0.61292,337.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.00146453,0.001464525,0.0014645244
10.992,7.12,0.499,-0.61292,352.5,-1.79912,1.36732,0.5265,25.2581,1.41829,0,0.870584,0,0.0015398,0.0015398017,0.0015398011
10.992,7.11,0.499,-0.69787,7.5,-1.72795,1.26128,0.441495,22.0415,1.28937,0,0.825801,0,0.00133772,0.0013377201,0.00133772
10.992,7.11,0.499,-0.69787,22.5,-1.72795,1.26128,0.441495,22.0415,1.28937,0,0.825801,0,0.00125466,0.0012546584,0.0012546583
10.992,7.11,0.499,-0.69787,37.5,-1.72795,1.26128,0.441495,22.0415,1.28937,0,0.825801,0,0.00112328,0.0011232805,0.0011232804
10.992,7.11,0.499,-0.69787,52.5,-1.72795,1.26128,0.441495,22.0415,1.28937,0,0.825801,0,0.000983561,0.0009835608,0.0009835608
10.992,7.11,0.499,-0.69787,67.5,-1.72795,1.26128,0.441495,22.0415,1.28937,0,0.825801,0,0.000859753,0.0008597536,0.0008597536
