set,index,k,QQ,xB,t,phi,F,errF,varF,ReH,ReE,ReHtilde,dvcs
33,1,10.591,4.57,0.372,-0.33557,22.5,0.0103242,0.000947972,0.09182,-2.41794,1.82518,0.9029,0.00146648
33,2,10.591,4.57,0.372,-0.33557,37.5,0.0103272,0.000856536,0.08294,-2.41794,1.82518,0.9029,0.00146648
33,3,10.591,4.57,0.372,-0.33557,52.5,0.00831177,0.000618978,0.07447,-2.41794,1.82518,0.9029,0.00146648
33,4,10.591,4.57,0.372,-0.33557,67.5,0.00711593,0.000502314,0.07059,-2.41794,1.82518,0.9029,0.00146648
33,5,10.591,4.57,0.372,-0.33557,82.5,0.00701222,0.00051035,0.07278,-2.41794,1.82518,0.9029,0.00146648
33,6,10.591,4.57,0.372,-0.33557,97.5,0.00637948,0.000519289,0.0814,-2.41794,1.82518,0.9029,0.00146648
33,7,10.591,4.57,0.372,-0.33557,112.5,0.0050764,0.000402711,0.07933,-2.41794,1.82518,0.9029,0.00146648
33,8,10.591,4.57,0.372,-0.33557,127.5,0.0044109,0.000332405,0.07536,-2.41794,1.82518,0.9029,0.00146648
33,9,10.591,4.57,0.372,-0.33557,142.5,0.00450524,0.000338975,0.07524,-2.41794,1.82518,0.9029,0.00146648
33,10,10.591,4.57,0.372,-0.33557,157.5,0.00443342,0.000382516,0.08628,-2.41794,1.82518,0.9029,0.00146648
33,11,10.591,4.57,0.372,-0.33557,172.5,0.00374421,0.000305565,0.08161,-2.41794,1.82518,0.9029,0.00146648
33,12,10.591,4.57,0.372,-0.33557,187.5,0.00407915,0.000344607,0.08448,-2.41794,1.82518,0.9029,0.00146648
33,13,10.591,4.57,0.372,-0.33557,202.5,0.00411357,0.000349777,0.08503,-2.41794,1.82518,0.9029,0.00146648
33,14,10.591,4.57,0.372,-0.33557,217.5,0.00421302,0.000338769,0.08041,-2.41794,1.82518,0.9029,0.00146648
33,15,10.591,4.57,0.372,-0.33557,232.5,0.00526497,0.000399454,0.07587,-2.41794,1.82518,0.9029,0.00146648
33,16,10.591,4.57,0.372,-0.33557,247.5,0.00559734,0.000405359,0.07242,-2.41794,1.82518,0.9029,0.00146648
33,17,10.591,4.57,0.372,-0.33557,262.5,0.00547863,0.00041391,0.07555,-2.41794,1.82518,0.9029,0.00146648
33,18,10.591,4.57,0.372,-0.33557,277.5,0.00656708,0.000489379,0.07452,-2.41794,1.82518,0.9029,0.00146648
33,19,10.591,4.57,0.372,-0.33557,292.5,0.00675695,0.000459067,0.06794,-2.41794,1.82518,0.9029,0.00146648
33,20,10.591,4.57,0.372,-0.33557,307.5,0.00850857,0.000533062,0.06265,-2.41794,1.82518,0.9029,0.00146648
33,21,10.591,4.57,0.372,-0.33557,322.5,0.0105539,0.000786161,0.07449,-2.41794,1.82518,0.9029,0.00146648
33,22,10.591,4.57,0.372,-0.33557,337.5,0.0127756,0.00102358,0.08012,-2.41794,1.82518,0.9029,0.00146648
33,23,10.591,4.57,0.372,-0.33557,352.5,0.0130716,0.00124782,0.09546,-2.41794,1.82518,0.9029,0.00146648
34,0,10.591,4.58,0.373,-0.39879,7.5,0.0133784,0.00232103,0.17349,-2.36283,1.70246,0.766388,0.00130011
34,1,10.591,4.58,0.373,-0.39879,22.5,0.0112853,0.00164766,0.146,-2.36283,1.70246,0.766388,0.00130011
34,2,10.591,4.58,0.373,-0.39879,37.5,0.00815173,0.000955139,0.11717,-2.36283,1.70246,0.766388,0.00130011
34,3,10.591,4.58,0.373,-0.39879,52.5,0.00735319,0.000663405,0.09022,-2.36283,1.70246,0.766388,0.00130011
34,4,10.591,4.58,0.373,-0.39879,67.5,0.0055127,0.00051235,0.09294,-2.36283,1.70246,0.766388,0.00130011
34,5,10.591,4.58,0.373,-0.39879,82.5,0.0047905,0.000405947,0.08474,-2.36283,1.70246,0.766388,0.00130011
34,6,10.591,4.58,0.373,-0.39879,97.5,0.00551033,0.000494387,0.08972,-2.36283,1.70246,0.766388,0.00130011
34,7,10.591,4.58,0.373,-0.39879,112.5,0.00385971,0.000356792,0.09244,-2.36283,1.70246,0.766388,0.00130011
34,8,10.591,4.58,0.373,-0.39879,127.5,0.00352339,0.000334158,0.09484,-2.36283,1.70246,0.766388,0.00130011
34,9,10.591,4.58,0.373,-0.39879,142.5,0.00320705,0.000289821,0.09037,-2.36283,1.70246,0.766388,0.00130011
34,10,10.591,4.58,0.373,-0.39879,157.5,0.00309704,0.000292578,0.09447,-2.36283,1.70246,0.766388,0.00130011
34,11,10.591,4.58,0.373,-0.39879,172.5,0.0037998,0.00038321,0.10085,-2.36283,1.70246,0.766388,0.00130011
34,12,10.591,4.58,0.373,-0.39879,187.5,0.00331213,0.000304252,0.09186,-2.36283,1.70246,0.766388,0.00130011
34,13,10.591,4.58,0.373,-0.39879,202.5,0.00370606,0.000371829,0.10033,-2.36283,1.70246,0.766388,0.00130011
34,14,10.591,4.58,0.373,-0.39879,217.5,0.00357767,0.000369323,0.10323,-2.36283,1.70246,0.766388,0.00130011
34,15,10.591,4.58,0.373,-0.39879,232.5,0.00321504,0.000302213,0.094,-2.36283,1.70246,0.766388,0.00130011
34,16,10.591,4.58,0.373,-0.39879,247.5,0.00421024,0.000376227,0.08936,-2.36283,1.70246,0.766388,0.00130011
34,17,10.591,4.58,0.373,-0.39879,262.5,0.00449575,0.000386949,0.08607,-2.36283,1.70246,0.766388,0.00130011
34,18,10.591,4.58,0.373,-0.39879,277.5,0.00513864,0.00042512,0.08273,-2.36283,1.70246,0.766388,0.00130011
34,19,10.591,4.58,0.373,-0.39879,292.5,0.00581162,0.000456445,0.07854,-2.36283,1.70246,0.766388,0.00130011
34,20,10.591,4.58,0.373,-0.39879,307.5,0.00693556,0.000554567,0.07996,-2.36283,1.70246,0.766388,0.00130011
34,21,10.591,4.58,0.373,-0.39879,322.5,0.00899313,0.000861542,0.0958,-2.36283,1.70246,0.766388,0.00130011
34,22,10.591,4.58,0.373,-0.39879,337.5,0.0106359,0.00139809,0.13145,-2.36283,1.70246,0.766388,0.00130011
34,23,10.591,4.58,0.373,-0.39879,352.5,0.0123567,0.00191541,0.15501,-2.36283,1.70246,0.766388,0.00130011
35,0,10.591,4.57,0.371,-0.48338,7.5,0.00793715,0.00237646,0.29941,-2.28708,1.55672,0.610921,0.0011334
35,1,10.591,4.57,0.371,-0.48338,22.5,0.0072212,0.00209357,0.28992,-2.28708,1.55672,0.610921,0.0011334
35,2,10.591,4.57,0.371,-0.48338,37.5,0.00653945,0.00108476,0.16588,-2.28708,1.55672,0.610921,0.0011334
35,3,10.591,4.57,0.371,-0.48338,52.5,0.00563618,0.000651937,0.11567,-2.28708,1.55672,0.610921,0.0011334
35,4,10.591,4.57,0.371,-0.48338,67.5,0.00492358,0.000496642,0.10087,-2.28708,1.55672,0.610921,0.0011334
35,5,10.591,4.57,0.371,-0.48338,82.5,0.00377105,0.000376577,0.09986,-2.28708,1.55672,0.610921,0.0011334
35,6,10.591,4.57,0.371,-0.48338,97.5,0.00282352,0.000281533,0.09971,-2.28708,1.55672,0.610921,0.0011334
35,7,10.591,4.57,0.371,-0.48338,112.5,0.00272528,0.000242223,0.08888,-2.28708,1.55672,0.610921,0.0011334
35,8,10.591,4.57,0.371,-0.48338,127.5,0.00301598,0.00028124,0.09325,-2.28708,1.55672,0.610921,0.0011334
35,9,10.591,4.57,0.371,-0.48338,142.5,0.0028098,0.000228549,0.08134,-2.28708,1.55672,0.610921,0.0011334
35,10,10.591,4.57,0.371,-0.48338,157.5,0.00229083,0.000214056,0.09344,-2.28708,1.55672,0.610921,0.0011334
35,11,10.591,4.57,0.371,-0.48338,172.5,0.00263874,0.000236088,0.08947,-2.28708,1.55672,0.610921,0.0011334
35,12,10.591,4.57,0.371,-0.48338,187.5,0.002403,0.000212569,0.08846,-2.28708,1.55672,0.610921,0.0011334
35,13,10.591,4.57,0.371,-0.48338,202.5,0.00248707,0.000239231,0.09619,-2.28708,1.55672,0.610921,0.0011334
35,14,10.591,4.57,0.371,-0.48338,217.5,0.0026377,0.00022795,0.08642,-2.28708,1.55672,0.610921,0.0011334
35,15,10.591,4.57,0.371,-0.48338,232.5,0.00283933,0.000247079,0.08702,-2.28708,1.55672,0.610921,0.0011334
35,16,10.591,4.57,0.371,-0.48338,247.5,0.00308795,0.000260314,0.0843,-2.28708,1.55672,0.610921,0.0011334
35,17,10.591,4.57,0.371,-0.48338,262.5,0.00304978,0.000262159,0.08596,-2.28708,1.55672,0.610921,0.0011334
35,18,10.591,4.57,0.371,-0.48338,277.5,0.00375258,0.000343699,0.09159,-2.28708,1.55672,0.610921,0.0011334
35,19,10.591,4.57,0.371,-0.48338,292.5,0.00500507,0.000433189,0.08655,-2.28708,1.55672,0.610921,0.0011334
35,20,10.591,4.57,0.371,-0.48338,307.5,0.00525592,0.00052617,0.10011,-2.28708,1.55672,0.610921,0.0011334
35,21,10.591,4.57,0.371,-0.48338,322.5,0.00541739,0.000695105,0.12831,-2.28708,1.55672,0.610921,0.0011334
35,22,10.591,4.57,0.371,-0.48338,337.5,0.00685469,0.00120595,0.17593,-2.28708,1.55672,0.610921,0.0011334
35,23,10.591,4.57,0.371,-0.48338,352.5,0.00538913,0.0013627,0.25286,-2.28708,1.55672,0.610921,0.0011334
36,0,4.487,2.71,0.483,-0.34812,7.5,0.0298594,0.00307851,0.1031,-2.0592,1.79978,0.896696,0.00580696
36,1,4.487,2.71,0.483,-0.34812,22.5,0.0286784,0.00282196,0.0984,-2.0592,1.79978,0.896696,0.00580696
36,2,4.487,2.71,0.483,-0.34812,37.5,0.0247977,0.00266401,0.10743,-2.0592,1.79978,0.896696,0.00580696
36,3,4.487,2.71,0.483,-0.34812,52.5,0.0228694,0.00210421,0.09201,-2.0592,1.79978,0.896696,0.00580696
36,4,4.487,2.71,0.483,-0.34812,67.5,0.0230231,0.00262694,0.1141,-2.0592,1.79978,0.896696,0.00580696
36,5,4.487,2.71,0.483,-0.34812,82.5,0.0216575,0.00229375,0.10591,-2.0592,1.79978,0.896696,0.00580696
36,6,4.487,2.71,0.483,-0.34812,97.5,0.0195799,0.00220783,0.11276,-2.0592,1.79978,0.896696,0.00580696
36,7,4.487,2.71,0.483,-0.34812,112.5,0.0196978,0.00195895,0.09945,-2.0592,1.79978,0.896696,0.00580696
36,8,4.487,2.71,0.483,-0.34812,127.5,0.0183855,0.00171555,0.09331,-2.0592,1.79978,0.896696,0.00580696
36,9,4.487,2.71,0.483,-0.34812,142.5,0.019275,0.00207881,0.10785,-2.0592,1.79978,0.896696,0.00580696
36,10,4.487,2.71,0.483,-0.34812,157.5,0.0146074,0.00147374,0.10089,-2.0592,1.79978,0.896696,0.00580696
36,11,4.487,2.71,0.483,-0.34812,172.5,0.0182447,0.00182192,0.09986,-2.0592,1.79978,0.896696,0.00580696
36,12,4.487,2.71,0.483,-0.34812,187.5,0.0176363,0.0017273,0.09794,-2.0592,1.79978,0.896696,0.00580696
36,13,4.487,2.71,0.483,-0.34812,202.5,0.0172943,0.00177405,0.10258,-2.0592,1.79978,0.896696,0.00580696
36,14,4.487,2.71,0.483,-0.34812,217.5,0.0167993,0.00197996,0.11786,-2.0592,1.79978,0.896696,0.00580696
36,15,4.487,2.71,0.483,-0.34812,232.5,0.0161519,0.00171372,0.1061,-2.0592,1.79978,0.896696,0.00580696
36,16,4.487,2.71,0.483,-0.34812,247.5,0.0215639,0.00235219,0.10908,-2.0592,1.79978,0.896696,0.00580696
36,17,4.487,2.71,0.483,-0.34812,262.5,0.0251376,0.00250572,0.09968,-2.0592,1.79978,0.896696,0.00580696
36,18,4.487,2.71,0.483,-0.34812,277.5,0.0181905,0.00199113,0.10946,-2.0592,1.79978,0.896696,0.00580696
36,19,4.487,2.71,0.483,-0.34812,292.5,0.021839,0.00228873,0.1048,-2.0592,1.79978,0.896696,0.00580696
36,20,4.487,2.71,0.483,-0.34812,307.5,0.0225957,0.00210637,0.09322,-2.0592,1.79978,0.896696,0.00580696
36,21,4.487,2.71,0.483,-0.34812,322.5,0.0243853,0.00241683,0.09911,-2.0592,1.79978,0.896696,0.00580696
36,22,4.487,2.71,0.483,-0.34812,337.5,0.0296449,0.0029473,0.09942,-2.0592,1.79978,0.896696,0.00580696
36,23,4.487,2.71,0.483,-0.34812,352.5,0.0246075,0.00264161,0.10735,-2.0592,1.79978,0.896696,0.00580696
37,0,4.487,2.71,0.483,-0.39062,7.5,0.0302882,0.00425882,0.14061,-2.02744,1.71761,0.820943,0.00547465
37,1,4.487,2.71,0.483,-0.39062,22.5,0.0290877,0.0035644,0.12254,-2.02744,1.71761,0.820943,0.00547465
37,2,4.487,2.71,0.483,-0.39062,37.5,0.03287,0.00373896,0.11375,-2.02744,1.71761,0.820943,0.00547465
37,3,4.487,2.71,0.483,-0.39062,52.5,0.030153,0.0035083,0.11635,-2.02744,1.71761,0.820943,0.00547465
37,4,4.487,2.71,0.483,-0.39062,67.5,0.0188696,0.00206433,0.1094,-2.02744,1.71761,0.820943,0.00547465
37,5,4.487,2.71,0.483,-0.39062,82.5,0.0191209,0.00204976,0.1072,-2.02744,1.71761,0.820943,0.00547465
37,6,4.487,2.71,0.483,-0.39062,97.5,0.0154973,0.00205029,0.1323,-2.02744,1.71761,0.820943,0.00547465
37,7,4.487,2.71,0.483,-0.39062,112.5,0.0184447,0.00223827,0.12135,-2.02744,1.71761,0.820943,0.00547465
37,8,4.487,2.71,0.483,-0.39062,127.5,0.0131335,0.0015055,0.11463,-2.02744,1.71761,0.820943,0.00547465
37,9,4.487,2.71,0.483,-0.39062,142.5,0.0104831,0.00133219,0.12708,-2.02744,1.71761,0.820943,0.00547465
37,10,4.487,2.71,0.483,-0.39062,157.5,0.0114645,0.00151057,0.13176,-2.02744,1.71761,0.820943,0.00547465
37,11,4.487,2.71,0.483,-0.39062,172.5,0.0137886,0.00207547,0.15052,-2.02744,1.71761,0.820943,0.00547465
37,12,4.487,2.71,0.483,-0.39062,187.5,0.0116961,0.00141008,0.12056,-2.02744,1.71761,0.820943,0.00547465
37,13,4.487,2.71,0.483,-0.39062,202.5,0.0119422,0.00134613,0.11272,-2.02744,1.71761,0.820943,0.00547465
37,14,4.487,2.71,0.483,-0.39062,217.5,0.0145693,0.00161035,0.11053,-2.02744,1.71761,0.820943,0.00547465
37,15,4.487,2.71,0.483,-0.39062,232.5,0.0132254,0.00190922,0.14436,-2.02744,1.71761,0.820943,0.00547465
37,16,4.487,2.71,0.483,-0.39062,247.5,0.0190316,0.00253786,0.13335,-2.02744,1.71761,0.820943,0.00547465
37,17,4.487,2.71,0.483,-0.39062,262.5,0.0144717,0.00142445,0.09843,-2.02744,1.71761,0.820943,0.00547465
37,18,4.487,2.71,0.483,-0.39062,277.5,0.0192263,0.00200126,0.10409,-2.02744,1.71761,0.820943,0.00547465
37,19,4.487,2.71,0.483,-0.39062,292.5,0.023225,0.00276911,0.11923,-2.02744,1.71761,0.820943,0.00547465
37,20,4.487,2.71,0.483,-0.39062,307.5,0.0190527,0.00191461,0.10049,-2.02744,1.71761,0.820943,0.00547465
37,21,4.487,2.71,0.483,-0.39062,322.5,0.0255937,0.00275184,0.10752,-2.02744,1.71761,0.820943,0.00547465
37,22,4.487,2.71,0.483,-0.39062,337.5,0.0195801,0.00253445,0.12944,-2.02744,1.71761,0.820943,0.00547465
37,23,4.487,2.71,0.483,-0.39062,352.5,0.0300737,0.00370387,0.12316,-2.02744,1.71761,0.820943,0.00547465
38,0,4.487,2.71,0.484,-0.43499,7.5,0.0255359,0.00539573,0.2113,-1.98937,1.63769,0.749088,0.00515787
38,1,4.487,2.71,0.484,-0.43499,22.5,0.0331766,0.00513142,0.15467,-1.98937,1.63769,0.749088,0.00515787
38,2,4.487,2.71,0.484,-0.43499,37.5,0.0298754,0.00450312,0.15073,-1.98937,1.63769,0.749088,0.00515787
38,3,4.487,2.71,0.484,-0.43499,52.5,0.0227137,0.00294074,0.12947,-1.98937,1.63769,0.749088,0.00515787
38,4,4.487,2.71,0.484,-0.43499,67.5,0.0180827,0.00203014,0.11227,-1.98937,1.63769,0.749088,0.00515787
38,5,4.487,2.71,0.484,-0.43499,82.5,0.0154669,0.00187305,0.1211,-1.98937,1.63769,0.749088,0.00515787
38,6,4.487,2.71,0.484,-0.43499,97.5,0.0155372,0.00262858,0.16918,-1.98937,1.63769,0.749088,0.00515787
38,7,4.487,2.71,0.484,-0.43499,112.5,0.0135465,0.00154566,0.1141,-1.98937,1.63769,0.749088,0.00515787
38,8,4.487,2.71,0.484,-0.43499,127.5,0.0114494,0.00154132,0.13462,-1.98937,1.63769,0.749088,0.00515787
38,9,4.487,2.71,0.484,-0.43499,142.5,0.0130007,0.00190734,0.14671,-1.98937,1.63769,0.749088,0.00515787
38,10,4.487,2.71,0.484,-0.43499,157.5,0.0123961,0.00163418,0.13183,-1.98937,1.63769,0.749088,0.00515787
38,11,4.487,2.71,0.484,-0.43499,172.5,0.0125809,0.00212517,0.16892,-1.98937,1.63769,0.749088,0.00515787
38,12,4.487,2.71,0.484,-0.43499,187.5,0.0107341,0.00159272,0.14838,-1.98937,1.63769,0.749088,0.00515787
38,13,4.487,2.71,0.484,-0.43499,202.5,0.00951281,0.00129631,0.13627,-1.98937,1.63769,0.749088,0.00515787
38,14,4.487,2.71,0.484,-0.43499,217.5,0.0131446,0.00191005,0.14531,-1.98937,1.63769,0.749088,0.00515787
38,15,4.487,2.71,0.484,-0.43499,232.5,0.0110349,0.00128678,0.11661,-1.98937,1.63769,0.749088,0.00515787
38,16,4.487,2.71,0.484,-0.43499,247.5,0.0108995,0.00152778,0.14017,-1.98937,1.63769,0.749088,0.00515787
38,17,4.487,2.71,0.484,-0.43499,262.5,0.0121996,0.00152373,0.1249,-1.98937,1.63769,0.749088,0.00515787
38,18,4.487,2.71,0.484,-0.43499,277.5,0.0165303,0.00224796,0.13599,-1.98937,1.63769,0.749088,0.00515787
38,19,4.487,2.71,0.484,-0.43499,292.5,0.0196218,0.00237796,0.12119,-1.98937,1.63769,0.749088,0.00515787
38,20,4.487,2.71,0.484,-0.43499,307.5,0.0193038,0.0029112,0.15081,-1.98937,1.63769,0.749088,0.00515787
38,21,4.487,2.71,0.484,-0.43499,322.5,0.0190225,0.00300422,0.15793,-1.98937,1.63769,0.749088,0.00515787
38,22,4.487,2.71,0.484,-0.43499,337.5,0.0337765,0.00703058,0.20815,-1.98937,1.63769,0.749088,0.00515787
38,23,4.487,2.71,0.484,-0.43499,352.5,0.0257055,0.00498302,0.19385,-1.98937,1.63769,0.749088,0.00515787
39,0,4.487,2.72,0.485,-0.53988,7.5,0.019937,0.014064,0.70542,-1.89855,1.46956,0.602716,0.00447123
39,1,4.487,2.72,0.485,-0.53988,22.5,0.0508996,0.0433105,0.8509,-1.89855,1.46956,0.602716,0.00447123
39,2,4.487,2.72,0.485,-0.53988,37.5,0.0349118,0.0114643,0.32838,-1.89855,1.46956,0.602716,0.00447123
39,3,4.487,2.72,0.485,-0.53988,52.5,0.0190397,0.00395092,0.20751,-1.89855,1.46956,0.602716,0.00447123
39,4,4.487,2.72,0.485,-0.53988,67.5,0.0127502,0.00214714,0.1684,-1.89855,1.46956,0.602716,0.00447123
39,5,4.487,2.72,0.485,-0.53988,82.5,0.00943413,0.00123568,0.13098,-1.89855,1.46956,0.602716,0.00447123
39,6,4.487,2.72,0.485,-0.53988,97.5,0.0119236,0.00150094,0.12588,-1.89855,1.46956,0.602716,0.00447123
39,7,4.487,2.72,0.485,-0.53988,112.5,0.00832957,0.000912088,0.1095,-1.89855,1.46956,0.602716,0.00447123
39,8,4.487,2.72,0.485,-0.53988,127.5,0.00791157,0.00128175,0.16201,-1.89855,1.46956,0.602716,0.00447123
39,9,4.487,2.72,0.485,-0.53988,142.5,0.00651947,0.000942584,0.14458,-1.89855,1.46956,0.602716,0.00447123
39,10,4.487,2.72,0.485,-0.53988,157.5,0.00697036,0.000909562,0.13049,-1.89855,1.46956,0.602716,0.00447123
39,11,4.487,2.72,0.485,-0.53988,172.5,0.00807437,0.000995489,0.12329,-1.89855,1.46956,0.602716,0.00447123
39,12,4.487,2.72,0.485,-0.53988,187.5,0.00502548,0.000562301,0.11189,-1.89855,1.46956,0.602716,0.00447123
39,13,4.487,2.72,0.485,-0.53988,202.5,0.00820991,0.00107542,0.13099,-1.89855,1.46956,0.602716,0.00447123
39,14,4.487,2.72,0.485,-0.53988,217.5,0.00608574,0.000925215,0.15203,-1.89855,1.46956,0.602716,0.00447123
39,15,4.487,2.72,0.485,-0.53988,232.5,0.00882397,0.00111861,0.12677,-1.89855,1.46956,0.602716,0.00447123
39,16,4.487,2.72,0.485,-0.53988,247.5,0.0089717,0.00113008,0.12596,-1.89855,1.46956,0.602716,0.00447123
39,17,4.487,2.72,0.485,-0.53988,262.5,0.00989792,0.00148795,0.15033,-1.89855,1.46956,0.602716,0.00447123
39,18,4.487,2.72,0.485,-0.53988,277.5,0.0123142,0.0012712,0.10323,-1.89855,1.46956,0.602716,0.00447123
39,19,4.487,2.72,0.485,-0.53988,292.5,0.0131639,0.00153478,0.11659,-1.89855,1.46956,0.602716,0.00447123
39,20,4.487,2.72,0.485,-0.53988,307.5,0.00781513,0.00162914,0.20846,-1.89855,1.46956,0.602716,0.00447123
39,21,4.487,2.72,0.485,-0.53988,322.5,0.0260435,0.0238337,0.91515,-1.89855,1.46956,0.602716,0.00447123
39,22,4.487,2.72,0.485,-0.53988,337.5,0.0283857,0,0,-1.89855,1.46956,0.602716,0.00447123
39,23,4.487,2.72,0.485,-0.53988,352.5,0.0327979,0,0,-1.89855,1.46956,0.602716,0.00447123
40,0,8.851,4.5,0.497,-0.40977,7.5,0.0032807,0.000236079,0.07196,-1.9724,1.68241,0.793247,0.00135068
40,1,8.851,4.5,0.497,-0.40977,22.5,0.00326547,0.000232306,0.07114,-1.9724,1.68241,0.793247,0.00135068
40,2,8.851,4.5,0.497,-0.40977,37.5,0.00340319,0.000240844,0.07077,-1.9724,1.68241,0.793247,0.00135068
40,3,8.851,4.5,0.497,-0.40977,52.5,0.00296331,0.000207462,0.07001,-1.9724,1.68241,0.793247,0.00135068
40,4,8.851,4.5,0.497,-0.40977,67.5,0.00333758,0.000229926,0.06889,-1.9724,1.68241,0.793247,0.00135068
40,5,8.851,4.5,0.497,-0.40977,82.5,0.00326145,0.000214114,0.06565,-1.9724,1.68241,0.793247,0.00135068
40,6,8.851,4.5,0.497,-0.40977,97.5,0.00274454,0.000200214,0.07295,-1.9724,1.68241,0.793247,0.00135068
40,7,8.851,4.5,0.497,-0.40977,112.5,0.00274049,0.00019241,0.07021,-1.9724,1.68241,0.793247,0.00135068
40,8,8.851,4.5,0.497,-0.40977,127.5,0.00268786,0.000194547,0.07238,-1.9724,1.68241,0.793247,0.00135068
40,9,8.851,4.5,0.497,-0.40977,142.5,0.00244847,0.000176632,0.07214,-1.9724,1.68241,0.793247,0.00135068
40,10,8.851,4.5,0.497,-0.40977,157.5,0.00250793,0.000186615,0.07441,-1.9724,1.68241,0.793247,0.00135068
40,11,8.851,4.5,0.497,-0.40977,172.5,0.00235201,0.00017706,0.07528,-1.9724,1.68241,0.793247,0.00135068
40,12,8.851,4.5,0.497,-0.40977,187.5,0.00244403,0.000175579,0.07184,-1.9724,1.68241,0.793247,0.00135068
40,13,8.851,4.5,0.497,-0.40977,202.5,0.00249273,0.000175464,0.07039,-1.9724,1.68241,0.793247,0.00135068
40,14,8.851,4.5,0.497,-0.40977,217.5,0.00274913,0.000218253,0.07939,-1.9724,1.68241,0.793247,0.00135068
40,15,8.851,4.5,0.497,-0.40977,232.5,0.00262996,0.000205373,0.07809,-1.9724,1.68241,0.793247,0.00135068
40,16,8.851,4.5,0.497,-0.40977,247.5,0.00227348,0.000167078,0.07349,-1.9724,1.68241,0.793247,0.00135068
40,17,8.851,4.5,0.497,-0.40977,262.5,0.00276618,0.000189455,0.06849,-1.9724,1.68241,0.793247,0.00135068
40,18,8.851,4.5,0.497,-0.40977,277.5,0.00287703,0.000196645,0.06835,-1.9724,1.68241,0.793247,0.00135068
40,19,8.851,4.5,0.497,-0.40977,292.5,0.00311394,0.000200133,0.06427,-1.9724,1.68241,0.793247,0.00135068
40,20,8.851,4.5,0.497,-0.40977,307.5,0.00340142,0.000242963,0.07143,-1.9724,1.68241,0.793247,0.00135068
40,21,8.851,4.5,0.497,-0.40977,322.5,0.00304808,0.000209921,0.06887,-1.9724,1.68241,0.793247,0.00135068
40,22,8.851,4.5,0.497,-0.40977,337.5,0.00327703,0.000237618,0.07251,-1.9724,1.68241,0.793247,0.00135068
40,23,8.851,4.5,0.497,-0.40977,352.5,0.00343998,0.000246888,0.07177,-1.9724,1.68241,0.793247,0.00135068
41,0,8.851,4.53,0.501,-0.47956,7.5,0.00324243,0.000410588,0.12663,-1.90507,1.56289,0.690902,0.00120604
41,1,8.851,4.53,0.501,-0.47956,22.5,0.0033502,0.000361487,0.1079,-1.90507,1.56289,0.690902,0.00120604
41,2,8.851,4.53,0.501,-0.47956,37.5,0.00326193,0.000283103,0.08679,-1.90507,1.56289,0.690902,0.00120604
41,3,8.851,4.53,0.501,-0.47956,52.5,0.00234579,0.000196952,0.08396,-1.90507,1.56289,0.690902,0.00120604
41,4,8.851,4.53,0.501,-0.47956,67.5,0.00263945,0.000216593,0.08206,-1.90507,1.56289,0.690902,0.00120604
41,5,8.851,4.53,0.501,-0.47956,82.5,0.00248134,0.000198234,0.07989,-1.90507,1.56289,0.690902,0.00120604
41,6,8.851,4.53,0.501,-0.47956,97.5,0.00204793,0.000168872,0.08246,-1.90507,1.56289,0.690902,0.00120604
41,7,8.851,4.53,0.501,-0.47956,112.5,0.00218999,0.00017555,0.08016,-1.90507,1.56289,0.690902,0.00120604
41,8,8.851,4.53,0.501,-0.47956,127.5,0.00216824,0.000191152,0.08816,-1.90507,1.56289,0.690902,0.00120604
41,9,8.851,4.53,0.501,-0.47956,142.5,0.00229035,0.000184144,0.0804,-1.90507,1.56289,0.690902,0.00120604
41,10,8.851,4.53,0.501,-0.47956,157.5,0.00219552,0.000198014,0.09019,-1.90507,1.56289,0.690902,0.00120604
41,11,8.851,4.53,0.501,-0.47956,172.5,0.00188925,0.000169277,0.0896,-1.90507,1.56289,0.690902,0.00120604
41,12,8.851,4.53,0.501,-0.47956,187.5,0.00176092,0.000171901,0.09762,-1.90507,1.56289,0.690902,0.00120604
41,13,8.851,4.53,0.501,-0.47956,202.5,0.00205041,0.000174613,0.08516,-1.90507,1.56289,0.690902,0.00120604
41,14,8.851,4.53,0.501,-0.47956,217.5,0.00217556,0.000200457,0.09214,-1.90507,1.56289,0.690902,0.00120604
41,15,8.851,4.53,0.501,-0.47956,232.5,0.00211639,0.000165989,0.07843,-1.90507,1.56289,0.690902,0.00120604
41,16,8.851,4.53,0.501,-0.47956,247.5,0.0023288,0.000196946,0.08457,-1.90507,1.56289,0.690902,0.00120604
41,17,8.851,4.53,0.501,-0.47956,262.5,0.00229316,0.000173891,0.07583,-1.90507,1.56289,0.690902,0.00120604
41,18,8.851,4.53,0.501,-0.47956,277.5,0.00232109,0.00017436,0.07512,-1.90507,1.56289,0.690902,0.00120604
41,19,8.851,4.53,0.501,-0.47956,292.5,0.00266014,0.00019451,0.07312,-1.90507,1.56289,0.690902,0.00120604
41,20,8.851,4.53,0.501,-0.47956,307.5,0.00309993,0.000266935,0.08611,-1.90507,1.56289,0.690902,0.00120604
41,21,8.851,4.53,0.501,-0.47956,322.5,0.00294557,0.000255057,0.08659,-1.90507,1.56289,0.690902,0.00120604
41,22,8.851,4.53,0.501,-0.47956,337.5,0.00305196,0.000306966,0.10058,-1.90507,1.56289,0.690902,0.00120604
41,23,8.851,4.53,0.501,-0.47956,352.5,0.0024051,0.000279136,0.11606,-1.90507,1.56289,0.690902,0.00120604
