set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
118,5.75,2.12,0.245,-0.34,232.74,0.0673,0.01074,0.059108563,0.0048524574,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,247.81,0.0769,0.0173,0.07019894,0.0050137825,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,262.89,0.0974,0.01708,0.08994132,0.0048066303,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,277.98,0.1327,0.01495,0.12597771,0.0041864016,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,293.08,0.1938,0.02185,0.19489014,0.0069520823,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,307.58,0.3127,0.02928,0.32897747,0.019919079,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,320.01,0.584,0.08124,0.56859356,0.047018073,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,331.35,0.0,0.0,1.0382168,0.102923326,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
118,5.75,2.12,0.245,-0.34,352.5,0.0,0.0,3.982837,0.46211475,9.494914,3.5833306,9.083346,2.7737777,3.3786488,6.4382787,0.06850119,0.027011098
119,5.75,2.12,0.245,-0.45,7.5,0.0,0.0,5.850645,1.1620134,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,22.5,0.0,0.0,0.9025078,0.15393744,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,40.64,0.0,0.0,0.27868995,0.030409012,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,51.97,0.1767,0.01501,0.16919045,0.011110997,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,66.88,0.1016,0.01223,0.10244214,0.0030712602,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,82.0,0.0701,0.01027,0.07013367,0.0035491034,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,97.09,0.0553,0.01115,0.053089004,0.0036834397,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,112.17,0.0425,0.00743,0.043448023,0.003272816,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,127.25,0.0318,0.01015,0.03777199,0.0029220043,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,142.32,0.0264,0.0069,0.034405675,0.002855655,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,157.39,0.021,0.0059,0.032503325,0.0029701453,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,172.46,0.0297,0.01183,0.031641327,0.0030793673,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,187.54,0.0264,0.00816,0.031641327,0.0030793673,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,202.61,0.0286,0.00628,0.032503325,0.0029701446,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,217.68,0.0378,0.0131,0.034405664,0.0028556562,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,232.75,0.0304,0.00742,0.03777199,0.0029220043,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,247.83,0.0318,0.00764,0.04344802,0.0032728147,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,262.91,0.0658,0.00853,0.053089004,0.003683446,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,278.0,0.0823,0.00882,0.07013367,0.0035491034,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,293.12,0.1207,0.01386,0.10244213,0.0030712567,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,308.03,0.1773,0.0205,0.16919042,0.0111109745,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,319.36,0.2733,0.03228,0.27868912,0.0304089,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,337.5,0.0,0.0,0.9025078,0.15393735,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
119,5.75,2.12,0.245,-0.45,352.5,0.0,0.0,5.8504906,1.161983,2.7569258,6.3423576,5.1251473,4.9145308,-3.934537,5.3383646,0.02072874,0.0275557
120,5.75,1.94,0.274,-0.11,7.46,0.4022,0.07766,0.44603425,0.029801795,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,22.4,0.3987,0.0546,0.42398715,0.02630525,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,37.34,0.3855,0.05124,0.3855324,0.021429146,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,52.3,0.3762,0.04363,0.33886078,0.018858049,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,67.28,0.3159,0.0486,0.29140067,0.020922674,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,82.28,0.207,0.05414,0.24806853,0.025720496,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,97.28,0.196,0.06549,0.21131472,0.030783989,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,112.3,0.0,0.0,0.18175507,0.03507831,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,127.33,0.0,0.0,0.15916894,0.03835443,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,142.36,0.0,0.0,0.14297678,0.04065538,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,157.41,0.0,0.0,0.13255525,0.042101897,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,172.47,0.0,0.0,0.12746277,0.042796444,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,187.53,0.0,0.0,0.12746277,0.042796444,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,202.59,0.0,0.0,0.13255525,0.042101897,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,217.64,0.0,0.0,0.14297678,0.040655382,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,232.67,0.0,0.0,0.15916891,0.038354438,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,247.7,0.0,0.0,0.18175507,0.03507831,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,262.72,0.2107,0.06684,0.21131472,0.03078399,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,277.72,0.2091,0.05635,0.24806853,0.025720498,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,292.72,0.3457,0.08686,0.29140064,0.020922676,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,307.7,0.4118,0.05292,0.33886078,0.018858049,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,322.66,0.4278,0.05068,0.3855324,0.02142914,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,337.6,0.3885,0.05544,0.42398715,0.026305243,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
120,5.75,1.94,0.274,-0.11,352.54,0.438,0.05919,0.44603425,0.029801795,0.21795924,2.0837767,1.343633,2.287099,-2.726607,2.6795864,0.017118959,0.032370146
121,5.75,1.94,0.274,-0.15,7.43,0.4069,0.0457,0.46002507,0.019767601,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,22.31,0.4165,0.04674,0.42135555,0.016179081,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,37.23,0.3557,0.03797,0.35995752,0.0111737605,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,52.19,0.3116,0.03124,0.29450262,0.008070342,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,67.18,0.223,0.03168,0.23652525,0.008873214,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,82.18,0.1756,0.03403,0.18999334,0.011280951,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,97.2,0.1691,0.02726,0.15456706,0.013448491,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,112.24,0.1368,0.03764,0.12848864,0.015026989,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,127.28,0.0,0.0,0.10989173,0.016083574,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,142.33,0.0,0.0,0.09720497,0.016750278,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,157.4,0.0,0.0,0.08931633,0.017136004,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,172.46,0.0,0.0,0.085542314,0.017311426,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,187.54,0.0,0.0,0.085542314,0.017311426,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,202.6,0.0,0.0,0.08931633,0.017136006,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,217.67,0.0,0.0,0.09720496,0.016750278,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,232.72,0.0,0.0,0.10989173,0.016083574,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,247.76,0.1482,0.0601,0.12848864,0.015026989,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,262.8,0.1245,0.0296,0.15456705,0.013448494,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,277.82,0.1916,0.02737,0.18999332,0.011280953,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,292.82,0.2161,0.03334,0.23652545,0.008873209,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,307.81,0.2956,0.03667,0.29450244,0.008070342,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,322.77,0.3959,0.0454,0.35995752,0.01117375,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,337.69,0.4719,0.04965,0.42135528,0.016179066,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
121,5.75,1.94,0.274,-0.15,352.57,0.4457,0.06716,0.46002465,0.019767584,-1.3728402,1.3726107,-0.8660789,2.0639498,-1.4538463,3.175108,0.0030384944,0.014333384
122,5.75,1.94,0.274,-0.2,7.39,0.4953,0.04815,0.4913509,0.022587279,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,22.22,0.401,0.04101,0.42504272,0.017954707,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,37.12,0.3268,0.03793,0.33227336,0.012543988,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,52.09,0.2833,0.0331,0.24780725,0.00973963,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,67.1,0.1406,0.02278,0.18368557,0.009565049,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,82.12,0.1282,0.02619,0.13872495,0.010212531,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,97.16,0.1173,0.034,0.10816187,0.0108327195,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,112.21,0.0964,0.02511,0.08769122,0.0113259945,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,127.26,0.0718,0.02067,0.07416834,0.011739018,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,142.32,0.0,0.0,0.06548363,0.012088232,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,157.39,0.0689,0.04771,0.06031949,0.01235112,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,172.46,0.0,0.0,0.05791311,0.01249373,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,187.54,0.0769,0.06749,0.05791311,0.01249373,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,202.61,0.0741,0.02988,0.06031949,0.01235112,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,217.68,0.0586,0.025,0.065483615,0.0120882355,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,232.74,0.0794,0.03241,0.07416834,0.011739018,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,247.79,0.0625,0.01401,0.08769122,0.0113259945,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,262.84,0.0907,0.02038,0.10816187,0.01083272,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,277.88,0.1277,0.02744,0.13872485,0.010212527,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,292.9,0.1568,0.02496,0.18368557,0.0095650535,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,307.91,0.24,0.03536,0.24780725,0.00973963,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,322.88,0.3524,0.03804,0.33227336,0.012543988,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,337.78,0.4428,0.04116,0.42504242,0.01795469,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
122,5.75,1.94,0.274,-0.2,352.61,0.482,0.04575,0.4913509,0.022587279,-4.15761,4.9182916,-11.413685,17.538141,12.19262,19.26919,0.030403906,0.03986296
123,5.75,1.94,0.274,-0.26,7.47,0.45,0.05372,0.47011086,0.022991315,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,22.11,0.3698,0.03543,0.38287023,0.016447118,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,37.0,0.2619,0.02482,0.27781504,0.009811802,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,51.99,0.2121,0.02433,0.19647823,0.0072181327,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,67.02,0.1333,0.0166,0.14194003,0.007554037,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,82.07,0.0994,0.02169,0.10656228,0.008388146,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,97.12,0.0682,0.01287,0.08352158,0.009076361,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,112.19,0.0752,0.02028,0.068308696,0.009624779,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,127.25,0.0733,0.02737,0.058244802,0.010080247,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,142.31,0.0696,0.0575,0.051711507,0.010449881,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,157.39,0.0,0.0,0.047770377,0.010715783,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,172.46,0.0,0.0,0.045915797,0.010855374,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,187.54,0.0,0.0,0.045915797,0.010855373,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,202.61,0.0,0.0,0.04777038,0.010715782,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,217.69,0.0,0.0,0.051711503,0.010449881,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,232.75,0.033,0.01876,0.058244802,0.010080247,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,247.81,0.0399,0.01745,0.068308644,0.009624782,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,262.88,0.0621,0.02183,0.0835216,0.009076361,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,277.93,0.1124,0.01573,0.10656217,0.008388149,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,292.98,0.1663,0.03315,0.14194003,0.007554038,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,308.01,0.2173,0.03418,0.19647814,0.0072181323,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,323.0,0.2853,0.0304,0.27781484,0.009811797,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,337.89,0.4111,0.03584,0.38287023,0.016447118,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
123,5.75,1.94,0.274,-0.26,352.53,0.4757,0.0401,0.47011086,0.022991315,0.38195065,3.5062718,2.5475278,7.0678306,-8.162872,13.434855,-0.0021180674,0.028166668
124,5.75,1.94,0.275,-0.34,7.9,0.5178,0.06862,0.52175856,0.029406378,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,22.4,0.3707,0.03305,0.36353406,0.01759646,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,36.83,0.2025,0.02407,0.22316217,0.00932734,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,51.88,0.1272,0.0158,0.13556597,0.0070295003,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,66.95,0.0933,0.01139,0.08790341,0.006710956,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,82.02,0.061,0.01033,0.061981983,0.0065767616,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,97.09,0.0382,0.01544,0.04762493,0.006753052,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,112.16,0.0355,0.01168,0.039549004,0.007329667,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,127.24,0.0221,0.02084,0.034977764,0.008128815,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,142.31,0.0,0.0,0.032423727,0.008915426,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,157.39,0.0,0.0,0.031068694,0.009520354,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,172.46,0.0,0.0,0.030484797,0.009844516,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,187.54,0.0,0.0,0.030484797,0.009844516,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,202.61,0.0,0.0,0.031068688,0.009520348,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,217.69,0.0,0.0,0.032423727,0.008915428,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,232.76,0.0512,0.02723,0.03497776,0.008128815,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,247.84,0.0339,0.01388,0.03954899,0.0073296637,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,262.91,0.0618,0.01884,0.047624916,0.006753052,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,277.98,0.0704,0.01126,0.061981983,0.0065767616,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,293.05,0.1013,0.01437,0.087903306,0.0067109494,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,308.12,0.1347,0.02566,0.13556595,0.0070295134,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
124,5.75,1.94,0.275,-0.34,323.17,0.218,0.02677,0.22316232,0.009327348,-4.9619403,5.691089,-6.081958,7.73474,18.995333,22.84729,0.040806998,0.03867414
